Good
input : images/horizontal.ppm
output : images/horizontal.jpg
sample_factors : 2x2,1x2,1x2
couleur : 1
verbose : 0
data_frame : 
nb_colonne : 376
nb_ligne : 367
nb_MCU : 2162
maximum_value : 255
header : 15
isRGB : 1
nb_MCU : 2162
h1 2 v1 2
nb_MCU_ligne 46 nb_MCU_colonne 47
2162
313 299 value 1 1+indice 298 buffer 12
314 345 value 0 1+indice 298 buffer 12
315 346 value 1 1+indice 298 buffer 12
316 300 value 0 1+indice 300 buffer 14
317 301 value 1 1+indice 300 buffer 14
318 347 value 0 1+indice 300 buffer 14
319 348 value 1 1+indice 300 buffer 14
320 302 value 0 1+indice 302 buffer 16
321 303 value 1 1+indice 302 buffer 16
322 349 value 0 1+indice 302 buffer 16
323 350 value 1 1+indice 302 buffer 16
324 304 value 0 1+indice 304 buffer 18
325 305 value 1 1+indice 304 buffer 18
326 351 value 0 1+indice 304 buffer 18
327 352 value 1 1+indice 304 buffer 18
328 306 value 0 1+indice 306 buffer 20
329 307 value 1 1+indice 306 buffer 20
330 353 value 0 1+indice 306 buffer 20
331 354 value 1 1+indice 306 buffer 20
332 308 value 0 1+indice 308 buffer 22
333 309 value 1 1+indice 308 buffer 22
334 355 value 0 1+indice 308 buffer 22
335 356 value 1 1+indice 308 buffer 22
336 310 value 0 1+indice 310 buffer 24
337 311 value 1 1+indice 310 buffer 24
338 357 value 0 1+indice 310 buffer 24
339 358 value 1 1+indice 310 buffer 24
340 312 value 0 1+indice 312 buffer 26
341 313 value 1 1+indice 312 buffer 26
342 359 value 0 1+indice 312 buffer 26
343 360 value 1 1+indice 312 buffer 26
344 314 value 0 1+indice 314 buffer 28
345 315 value 1 1+indice 314 buffer 28
346 361 value 0 1+indice 314 buffer 28
347 362 value 1 1+indice 314 buffer 28
348 316 value 0 1+indice 316 buffer 30
349 317 value 1 1+indice 316 buffer 30
350 363 value 0 1+indice 316 buffer 30
351 364 value 1 1+indice 316 buffer 30
352 318 value 0 1+indice 318 buffer 32
353 319 value 1 1+indice 318 buffer 32
354 365 value 0 1+indice 318 buffer 32
355 366 value 1 1+indice 318 buffer 32
356 320 value 0 1+indice 320 buffer 34
357 321 value 1 1+indice 320 buffer 34
358 367 value 0 1+indice 320 buffer 34
359 368 value 1 1+indice 320 buffer 34
360 322 value 0 1+indice 322 buffer 36
361 323 value 1 1+indice 322 buffer 36
362 369 value 0 1+indice 322 buffer 36
363 370 value 1 1+indice 322 buffer 36
364 324 value 0 1+indice 324 buffer 38
365 325 value 1 1+indice 324 buffer 38
366 371 value 0 1+indice 324 buffer 38
367 372 value 1 1+indice 324 buffer 38
368 326 value 0 1+indice 326 buffer 40
369 327 value 1 1+indice 326 buffer 40
370 373 value 0 1+indice 326 buffer 40
371 374 value 1 1+indice 326 buffer 40
372 328 value 0 1+indice 328 buffer 42
373 329 value 1 1+indice 328 buffer 42
374 375 value 0 1+indice 328 buffer 42
375 376 value 1 1+indice 328 buffer 42
376 330 value 0 1+indice 330 buffer 44
377 331 value 1 1+indice 330 buffer 44
378 377 value 0 1+indice 330 buffer 44
379 378 value 1 1+indice 330 buffer 44
380 332 value 0 1+indice 332 buffer 46
381 333 value 1 1+indice 332 buffer 46
382 379 value 0 1+indice 332 buffer 46
383 380 value 1 1+indice 332 buffer 46
384 381 value 0 1+indice 381 buffer 0
385 382 value 1 1+indice 381 buffer 0
386 428 value 0 1+indice 381 buffer 0
387 429 value 1 1+indice 381 buffer 0
388 383 value 0 1+indice 383 buffer 2
